xflr5 v6.61

Plane name :        AeroSail 30m 5deg flap UPDATED
Polar name :        T1-10.0 m/s-LLT
Freestream speed :  10.000 m/s


   alpha      Beta       CL          CDi        CDv        CD         CY         Cl         Cm         Cn        Cni       QInf        XCP
    0.800     0.000   0.413597   0.004506   0.007453   0.011959   0.000000  -0.000000  -0.147009   0.000000   0.000000   10.0000     1.5891
    0.900     0.000   0.422828   0.004711   0.007462   0.012173   0.000000  -0.000000  -0.149194   0.000000   0.000000   10.0000     1.5762
    1.000     0.000   0.432040   0.004920   0.007471   0.012391   0.000000  -0.000000  -0.151371   0.000000   0.000000   10.0000     1.5648
    1.100     0.000   0.441240   0.005133   0.007480   0.012613   0.000000  -0.000000  -0.153542   0.000000  -0.000000   10.0000     1.5541
    1.200     0.000   0.450434   0.005350   0.007490   0.012840   0.000000  -0.000000  -0.155710   0.000000   0.000000   10.0000     1.5439
    1.300     0.000   0.459627   0.005572   0.007500   0.013072   0.000000  -0.000000  -0.157876   0.000000   0.000000   10.0000     1.5338
    1.400     0.000   0.468816   0.005798   0.007509   0.013308   0.000000  -0.000000  -0.160042   0.000000  -0.000000   10.0000     1.5240
    1.500     0.000   0.478002   0.006029   0.007519   0.013548   0.000000  -0.000000  -0.162206   0.000000  -0.000000   10.0000     1.5144
    1.600     0.000   0.487181   0.006264   0.007530   0.013794   0.000000  -0.000000  -0.164367   0.000000   0.000000   10.0000     1.5049
    1.700     0.000   0.496353   0.006503   0.007540   0.014043   0.000000  -0.000000  -0.166524   0.000000  -0.000000   10.0000     1.4957
    1.800     0.000   0.505524   0.006747   0.007551   0.014298   0.000000  -0.000000  -0.168680   0.000000   0.000000   10.0000     1.4866
    1.900     0.000   0.514695   0.006995   0.007561   0.014556   0.000000  -0.000000  -0.170837   0.000000   0.000000   10.0000     1.4774
    2.000     0.000   0.523855   0.007248   0.007572   0.014820   0.000000  -0.000000  -0.172989   0.000000  -0.000000   10.0000     1.4686
    2.100     0.000   0.532987   0.007504   0.007583   0.015087   0.000000  -0.000000  -0.175128   0.000000  -0.000000   10.0000     1.4605
    2.200     0.000   0.542110   0.007765   0.007594   0.015359   0.000000  -0.000000  -0.177264   0.000000   0.000000   10.0000     1.4527
    2.300     0.000   0.551222   0.008030   0.007605   0.015635   0.000000  -0.000000  -0.179394   0.000000  -0.000000   10.0000     1.4453
    2.400     0.000   0.560331   0.008299   0.007616   0.015915   0.000000   0.000000  -0.181524   0.000000   0.000000   10.0000     1.4380
    2.500     0.000   0.569433   0.008572   0.007627   0.016200   0.000000  -0.000000  -0.183650   0.000000   0.000000   10.0000     1.4308
    2.600     0.000   0.578478   0.008849   0.007641   0.016491   0.000000  -0.000000  -0.185750   0.000000  -0.000000   10.0000     1.4240
    2.700     0.000   0.587494   0.009130   0.007657   0.016787   0.000000  -0.000000  -0.187837   0.000000   0.000000   10.0000     1.4173
    2.800     0.000   0.596498   0.009414   0.007673   0.017087   0.000000  -0.000000  -0.189919   0.000000   0.000000   10.0000     1.4108
    2.900     0.000   0.605483   0.009702   0.007690   0.017393   0.000000  -0.000000  -0.191992   0.000000   0.000000   10.0000     1.4043
    3.000     0.000   0.614462   0.009995   0.007707   0.017702   0.000000  -0.000000  -0.194062   0.000000   0.000000   10.0000     1.3981
    3.100     0.000   0.623450   0.010291   0.007723   0.018014   0.000000  -0.000000  -0.196135   0.000000  -0.000000   10.0000     1.3921
    3.200     0.000   0.632469   0.010592   0.007735   0.018327   0.000000  -0.000000  -0.198223   0.000000   0.000000   10.0000     1.3864
    3.300     0.000   0.641504   0.010898   0.007745   0.018643   0.000000  -0.000000  -0.200317   0.000000   0.000000   10.0000     1.3809
    3.400     0.000   0.650549   0.011209   0.007754   0.018963   0.000000  -0.000000  -0.202416   0.000000   0.000000   10.0000     1.3754
    3.500     0.000   0.659599   0.011525   0.007761   0.019286   0.000000  -0.000000  -0.204517   0.000000  -0.000000   10.0000     1.3700
    3.600     0.000   0.668629   0.011844   0.007770   0.019614   0.000000  -0.000000  -0.206610   0.000000   0.000000   10.0000     1.3646
    3.700     0.000   0.677607   0.012166   0.007782   0.019948   0.000000  -0.000000  -0.208680   0.000000   0.000000   10.0000     1.3595
    3.800     0.000   0.686553   0.012492   0.007795   0.020287   0.000000  -0.000000  -0.210735   0.000000   0.000000   10.0000     1.3546
    3.900     0.000   0.695486   0.012821   0.007809   0.020630   0.000000  -0.000000  -0.212784   0.000000   0.000000   10.0000     1.3497
    4.000     0.000   0.704396   0.013155   0.007824   0.020978   0.000000  -0.000000  -0.214823   0.000000  -0.000000   10.0000     1.3449
    4.100     0.000   0.713304   0.013492   0.007839   0.021331   0.000000  -0.000000  -0.216860   0.000000   0.000000   10.0000     1.3401
    4.200     0.000   0.722193   0.013833   0.007854   0.021687   0.000000  -0.000000  -0.218890   0.000000   0.000000   10.0000     1.3355
    4.300     0.000   0.731034   0.014177   0.007871   0.022048   0.000000  -0.000000  -0.220898   0.000000  -0.000000   10.0000     1.3310
    4.400     0.000   0.739827   0.014528   0.007888   0.022416   0.000000  -0.000000  -0.222890   0.000000   0.000000   10.0000     1.3266
    4.500     0.000   0.748659   0.014877   0.007907   0.022783   0.000000  -0.000000  -0.224889   0.000000   0.000000   10.0000     1.3222
    4.600     0.000   0.757434   0.015234   0.007925   0.023159   0.000000  -0.000000  -0.226871   0.000000  -0.000000   10.0000     1.3179
    4.700     0.000   0.766261   0.015591   0.007943   0.023534   0.000000  -0.000000  -0.228867   0.000000   0.000000   10.0000     1.3136
    4.800     0.000   0.775087   0.015953   0.007960   0.023914   0.000000  -0.000000  -0.230865   0.000000  -0.000000   10.0000     1.3095
    4.900     0.000   0.783898   0.016320   0.007978   0.024298   0.000000  -0.000000  -0.232857  -0.000000  -0.000000   10.0000     1.3055
    5.000     0.000   0.792714   0.016691   0.007995   0.024686   0.000000  -0.000000  -0.234852   0.000000   0.000000   10.0000     1.3016
    5.100     0.000   0.801536   0.017067   0.008012   0.025078   0.000000  -0.000000  -0.236849   0.000000   0.000000   10.0000     1.2977
    5.200     0.000   0.810368   0.017447   0.008027   0.025474   0.000000  -0.000000  -0.238851   0.000000   0.000000   10.0000     1.2938
    5.300     0.000   0.819118   0.017830   0.008047   0.025877   0.000000  -0.000000  -0.240818   0.000000   0.000000   10.0000     1.2900
    5.400     0.000   0.827819   0.018215   0.008070   0.026285   0.000000  -0.000000  -0.242764   0.000000  -0.000000   10.0000     1.2863
    5.500     0.000   0.836474   0.018603   0.008096   0.026699   0.000000  -0.000000  -0.244688   0.000000   0.000000   10.0000     1.2826
    5.600     0.000   0.845130   0.018994   0.008121   0.027116   0.000000  -0.000000  -0.246613   0.000000  -0.000000   10.0000     1.2789
    5.700     0.000   0.853748   0.019388   0.008149   0.027537   0.000000  -0.000000  -0.248522   0.000000   0.000000   10.0000     1.2752
    5.800     0.000   0.862381   0.019787   0.008176   0.027963   0.000000  -0.000000  -0.250436   0.000000   0.000000   10.0000     1.2717
    5.900     0.000   0.871042   0.020189   0.008202   0.028391   0.000000  -0.000000  -0.252362   0.000000   0.000000   10.0000     1.2682
    6.000     0.000   0.879706   0.020596   0.008228   0.028824   0.000000  -0.000000  -0.254289   0.000000   0.000000   10.0000     1.2648
    6.100     0.000   0.888362   0.021006   0.008254   0.029260   0.000000  -0.000000  -0.256213   0.000000   0.000000   10.0000     1.2615
    6.200     0.000   0.897025   0.021421   0.008280   0.029701   0.000000  -0.000000  -0.258140   0.000000   0.000000   10.0000     1.2582
