xflr5 v6.61

Plane name :        10 deg flap 30m
Polar name :        T1-10.0 m/s-LLT
Freestream speed :  10.000 m/s


   alpha      Beta       CL          CDi        CDv        CD         CY         Cl         Cm         Cn        Cni       QInf        XCP
  -10.000     0.000  -0.238393   0.001681   0.006491   0.008172   0.000000   0.000000  -0.040349   0.000000   0.000000   10.0000    -1.0473
   -9.900     0.000  -0.228957   0.001551   0.006464   0.008015   0.000000  -0.000000  -0.042710  -0.000000  -0.000000   10.0000    -1.1359
   -9.800     0.000  -0.219519   0.001427   0.006437   0.007864   0.000000   0.000000  -0.045072   0.000000   0.000000   10.0000    -1.2300
   -9.700     0.000  -0.210072   0.001307   0.006412   0.007719   0.000000   0.000000  -0.047436   0.000000   0.000000   10.0000    -1.3431
   -9.600     0.000  -0.200615   0.001193   0.006388   0.007581   0.000000   0.000000  -0.049802   0.000000   0.000000   10.0000    -1.4771
   -9.500     0.000  -0.191159   0.001084   0.006364   0.007448   0.000000   0.000000  -0.052167   0.000000  -0.000000   10.0000    -1.6112
   -9.400     0.000  -0.181704   0.000981   0.006340   0.007321   0.000000   0.000000  -0.054532   0.000000  -0.000000   10.0000    -1.7554
   -9.300     0.000  -0.172248   0.000882   0.006317   0.007199   0.000000   0.000000  -0.056897   0.000000   0.000000   10.0000    -1.9126
   -9.200     0.000  -0.162794   0.000789   0.006294   0.007083   0.000000   0.000000  -0.059261   0.000000   0.000000   10.0000    -2.0992
   -9.100     0.000  -0.153347   0.000701   0.006272   0.006973   0.000000   0.000000  -0.061620   0.000000   0.000000   10.0000    -2.4919
   -9.000     0.000  -0.143900   0.000618   0.006251   0.006869   0.000000  -0.000000  -0.063978   0.000000  -0.000000   10.0000    -2.9014
   -8.500     0.000  -0.096423   0.000283   0.006150   0.006433   0.000000  -0.000000  -0.075848   0.000000  -0.000000   10.0000    -5.7700
   -8.000     0.000  -0.048861   0.000076   0.006062   0.006138   0.000000   0.000000  -0.087756   0.000000  -0.000000   10.0000   -57.6472
   -7.500     0.000  -0.001607   0.000000   0.005980   0.005980   0.000000   0.000000  -0.099520   0.000000   0.000000   10.0000  -282.6069
   -7.000     0.000   0.041779   0.000046   0.006173   0.006219   0.000000  -0.000000  -0.109457   0.000000  -0.000000   10.0000   -26.0438
   -6.500     0.000   0.081763   0.000189   0.006607   0.006796   0.000000  -0.000000  -0.117805   0.000000   0.000000   10.0000     6.9759
   -6.000     0.000   0.124084   0.000438   0.006869   0.007307   0.000000  -0.000000  -0.127183   0.000000   0.000000   10.0000     5.3823
   -5.500     0.000   0.167795   0.000806   0.007014   0.007820   0.000000  -0.000000  -0.137215   0.000000   0.000000   10.0000     4.2700
   -5.000     0.000   0.212055   0.001293   0.007126   0.008419   0.000000  -0.000000  -0.147482   0.000000   0.000000   10.0000     3.5909
   -4.500     0.000   0.256605   0.001898   0.007223   0.009121   0.000000  -0.000000  -0.157869   0.000000   0.000000   10.0000     3.1471
   -4.000     0.000   0.301297   0.002622   0.007299   0.009921   0.000000  -0.000000  -0.168316   0.000000   0.000000   10.0000     2.8435
   -3.500     0.000   0.346037   0.003465   0.007364   0.010829   0.000000  -0.000000  -0.178776   0.000000  -0.000000   10.0000     2.6197
   -3.000     0.000   0.390666   0.004423   0.007436   0.011859   0.000000  -0.000000  -0.189172   0.000000  -0.000000   10.0000     2.4446
   -2.500     0.000   0.435087   0.005494   0.007512   0.013006   0.000000  -0.000000  -0.199461   0.000000  -0.000000   10.0000     2.3091
   -2.000     0.000   0.479470   0.006679   0.007579   0.014258   0.000000  -0.000000  -0.209722   0.000000   0.000000   10.0000     2.1978
   -1.500     0.000   0.523575   0.007974   0.007656   0.015630   0.000000  -0.000000  -0.219845   0.000000   0.000000   10.0000     2.1050
   -1.000     0.000   0.567466   0.009376   0.007732   0.017108   0.000000  -0.000000  -0.229859   0.000000   0.000000   10.0000     2.0265
   -0.500     0.000   0.611028   0.010883   0.007812   0.018695   0.000000  -0.000000  -0.239711   0.000000   0.000000   10.0000     1.9593
    0.000     0.000   0.654128   0.012488   0.007901   0.020388   0.000000  -0.000000  -0.249341   0.000000   0.000000   10.0000     1.9002
    0.500     0.000   0.696857   0.014189   0.007992   0.022181   0.000000  -0.000000  -0.258789   0.000000  -0.000000   10.0000     1.8479
    1.000     0.000   0.739191   0.015983   0.008085   0.024069   0.000000  -0.000000  -0.268046   0.000000  -0.000000   10.0000     1.8013
    1.500     0.000   0.780860   0.017861   0.008189   0.026050   0.000000  -0.000000  -0.276987  -0.000000  -0.000000   10.0000     1.7589
    2.000     0.000   0.821649   0.019809   0.008299   0.028107   0.000000  -0.000000  -0.285510   0.000000   0.000000   10.0000     1.7201
    2.500     0.000   0.861054   0.021801   0.008410   0.030212   0.000000  -0.000000  -0.293367   0.000000   0.000000   10.0000     1.6837
    3.000     0.000   0.898574   0.023812   0.008524   0.032336   0.000000  -0.000000  -0.300319   0.000000   0.000000   10.0000     1.6488
    3.500     0.000   0.935018   0.025856   0.008661   0.034518   0.000000  -0.000000  -0.306764   0.000000   0.000000   10.0000     1.6155
    4.000     0.000   0.971153   0.027957   0.008826   0.036783   0.000000  -0.000000  -0.313080   0.000000   0.000000   10.0000     1.5846
    4.500     0.000   1.006910   0.030109   0.009015   0.039125   0.000000  -0.000000  -0.319245  -0.000000  -0.000000   10.0000     1.5555
    5.000     0.000   1.041909   0.032304   0.009242   0.041547   0.000000  -0.000000  -0.325107   0.000000   0.000000   10.0000     1.5279
    5.500     0.000   1.076809   0.034563   0.009488   0.044051   0.000000   0.000000  -0.330963  -0.000000  -0.000000   10.0000     1.5020
    6.000     0.000   1.110720   0.036842   0.009782   0.046624   0.000000  -0.000000  -0.336425  -0.000000  -0.000000   10.0000     1.4771
    6.500     0.000   1.144421   0.039175   0.010101   0.049276   0.000000  -0.000000  -0.341846   0.000000   0.000000   10.0000     1.4536
    7.000     0.000   1.177283   0.041529   0.010475   0.052003   0.000000  -0.000000  -0.346964   0.000000   0.000000   10.0000     1.4309
    7.500     0.000   1.209108   0.043903   0.010920   0.054823   0.000000  -0.000000  -0.351729   0.000000   0.000000   10.0000     1.4091
    8.000     0.000   1.240217   0.046291   0.011427   0.057719   0.000000  -0.000000  -0.356276   0.000000  -0.000000   10.0000     1.3882
    8.500     0.000   1.271263   0.048718   0.011971   0.060689   0.000000  -0.000000  -0.360879  -0.000000  -0.000000   10.0000     1.3683
    9.000     0.000   1.302093   0.051197   0.012552   0.063749   0.000000  -0.000000  -0.365495   0.000000   0.000000   10.0000     1.3494
    9.500     0.000   1.332315   0.053695   0.013198   0.066893   0.000000  -0.000000  -0.369962   0.000000   0.000000   10.0000     1.3313
   10.000     0.000   1.360872   0.056435   0.013903   0.070338   0.000000  -0.000000  -0.374056   0.000000   0.000000   10.0000     1.3142
   10.500     0.000   1.389781   0.058673   0.014741   0.073415   0.000000  -0.000000  -0.378033   0.000000   0.000000   10.0000     1.2966
   11.000     0.000   1.417036   0.061128   0.015648   0.076776   0.000000  -0.000000  -0.381672   0.000000   0.000000   10.0000     1.2800
   11.500     0.000   1.443215   0.063567   0.016639   0.080206   0.000000   0.000000  -0.385032  -0.000000  -0.000000   10.0000     1.2638
